pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
K2-240,b,K2-240 b,Transit,0,2,6.034,0.001,-0.001,0,0.0513,0.0009,-0.0009,0,,,,0,89.26,0.51,-0.64,0,,,,0,,0.178,0.018,-0.009,0,,,,0,0,0,1,0,15h11m23.91s,227.849609,-17d52m30.8s,-17.875217,70,3,-3,0,73.06,0.52,-0.52,0,13.392,0.01,0,V (Johnson),12.621,,0,3810,17,-17,0,0.58,0.01,-0.01,0,0.54,0.01,-0.01,0,6/21/18,K2
K2-240,c,K2-240 c,Transit,0,2,20.523,0.001,-0.001,0,0.1159,0.002,-0.002,0,,,,0,89.66,0.22,-0.26,0,,,,0,,0.161,0.027,-0.009,0,,,,0,0,0,1,0,15h11m23.91s,227.849609,-17d52m30.8s,-17.875217,70,3,-3,0,73.06,0.52,-0.52,0,13.392,0.01,0,V (Johnson),12.621,,0,3810,17,-17,0,0.58,0.01,-0.01,0,0.54,0.01,-0.01,0,6/21/18,K2
K2-243,b,K2-243 b,Transit,0,2,11.54182,0.00272,-0.00221,0,0.1087,0.0014,-0.0014,0,,,,0,,,,0,,,,0,,0.194,0.012,-0.011,0,,,,0,0,0,1,0,12h04m29.14s,181.121399,-04d53m57.1s,-4.899185,269.2,3.6,-3.4,0,268.88,3.5,-3.5,0,10.97,0.096,0,V (Johnson),10.742,,0,6570,269,-171,0,1.29,0.04,-0.06,0,1.39,0.03,-0.03,0,7/12/18,K2
K2-243,c,K2-243 c,Transit,0,2,24.94598,0.00491,-0.00561,0,0.1817,0.0022,-0.0024,0,,,,0,,,,0,,,,0,,0.179,0.013,-0.012,0,,,,0,0,0,1,0,12h04m29.14s,181.121399,-04d53m57.1s,-4.899185,269.2,3.6,-3.4,0,268.88,3.5,-3.5,0,10.97,0.096,0,V (Johnson),10.742,,0,6570,269,-171,0,1.29,0.04,-0.06,0,1.39,0.03,-0.03,0,7/12/18,K2
K2-247,b,K2-247 b,Transit,0,2,2.25021,0.00033,-0.00036,0,0.0304,0.0004,-0.0004,0,,,,0,,,,0,,,,0,,0.189,0.017,-0.014,0,,,,0,0,0,1,0,12h35m34.49s,188.893692,-10d04m09.2s,-10.069232,260.2,2.1,-2.1,0,260.04,2.05,-2.05,0,14.956,0.07,0,V (Johnson),14.358,,0,4667,305,-183,0,0.74,0.03,-0.03,0,0.69,0.02,-0.01,0,7/12/18,K2
K2-247,c,K2-247 c,Transit,0,2,6.49424,0.0026,-0.00251,0,0.0615,0.0008,-0.0008,0,,,,0,,,,0,,,,0,,0.195,0.022,-0.021,0,,,,0,0,0,1,0,12h35m34.49s,188.893692,-10d04m09.2s,-10.069232,260.2,2.1,-2.1,0,260.04,2.05,-2.05,0,14.956,0.07,0,V (Johnson),14.358,,0,4667,305,-183,0,0.74,0.03,-0.03,0,0.69,0.02,-0.01,0,7/12/18,K2
K2-254,b,K2-254 b,Transit,0,2,4.09639,0.00081,-0.00079,0,0.0448,0.0005,-0.0005,0,,,,0,,,,0,,,,0,,0.145,0.025,-0.021,0,,,,0,0,0,1,0,12h22m12.18s,185.550751,-04d43m02.0s,-4.717236,229.4,1.3,-1.3,0,229.28,1.3,-1.3,0,14.183,0.05,0,V (Johnson),13.743,,0,4629,168,-123,0,0.71,0.02,-0.03,0,0.67,0.01,-0.01,0,7/12/18,K2
K2-254,c,K2-254 c,Transit,0,2,12.11839,0.00303,-0.00321,0,0.0923,0.001,-0.001,0,,,,0,,,,0,,,,0,,0.195,0.021,-0.016,0,,,,0,0,0,1,0,12h22m12.18s,185.550751,-04d43m02.0s,-4.717236,229.4,1.3,-1.3,0,229.28,1.3,-1.3,0,14.183,0.05,0,V (Johnson),13.743,,0,4629,168,-123,0,0.71,0.02,-0.03,0,0.67,0.01,-0.01,0,7/12/18,K2
K2-264,b,K2-264 b,Transit,0,2,5.840002,0.000676,-0.000602,0,0.05023,0.00042,-0.00043,0,,,,0,89.01,0.58,-0.4,0,,,,0,,0.199,0.013,-0.013,0,,,,0,0,0,1,1,08h45m26.06s,131.358566,+19d41m54.5s,19.698462,187,4,-4,0,186.57,2.1,-2.1,0,15.318,,0,Kepler-band,15.662,,0,3660,80,-45,0,0.5,0.01,-0.01,0,0.47,0.01,-0.01,0,2/7/19,K2
K2-264,c,K2-264 c,Transit,0,2,19.660302,0.003496,-0.003337,0,0.11283,0.00095,-0.00097,0,,,,0,89.38,0.22,-0.13,0,,,,0,,0.238,0.018,-0.017,0,,,,0,0,0,1,1,08h45m26.06s,131.358566,+19d41m54.5s,19.698462,187,4,-4,0,186.57,2.1,-2.1,0,15.318,,0,Kepler-band,15.662,,0,3660,80,-45,0,0.5,0.01,-0.01,0,0.47,0.01,-0.01,0,2/7/19,K2
K2-266,b,K2-266 b,Transit,0,4,0.658524,0.000017,-0.000017,0,0.01306,0.0002,-0.00021,0,,,,0,75.32,0.62,-0.7,0,0.03555,0.03461,-0.02045,0,Mass,0.294,0.161,-0.116,0,1.77,1.9,-0.88,0,0,0,1,0,10h31m44.51s,157.93544,+00d56m15.3s,0.937571,77.16,0.6,-0.59,0,77.73,0.36,-0.36,0,11.808,0.02,0,V (Johnson),11.353,,0,4285,49,-57,0,0.69,0.03,-0.03,0,0.7,0.02,-0.02,0,10/26/18,K2
K2-266,c,K2-266 c,Transit,0,4,7.814,0.0019,-0.0016,0,0.0679,0.0011,-0.0011,0,0.042,0.043,-0.03,0,88.28,0.81,-0.41,0,0.00091,0.00053,-0.00035,0,Mass,0.063,0.009,-0.008,0,4.51,0.81,-0.67,0,0,0,1,0,10h31m44.51s,157.93544,+00d56m15.3s,0.937571,77.16,0.6,-0.59,0,77.73,0.36,-0.36,0,11.808,0.02,0,V (Johnson),11.353,,0,4285,49,-57,0,0.69,0.03,-0.03,0,0.7,0.02,-0.02,0,10/26/18,K2
K2-266,d,K2-266 d,Transit,0,4,14.697,0.00034,-0.00035,0,0.1035,0.0016,-0.0017,0,0.047,0.043,-0.032,0,89.46,0.32,-0.25,0,0.02958,0.00912,-0.00629,0,Mass,0.261,0.012,-0.011,0,2.03,0.64,-0.43,0,1,0,1,0,10h31m44.51s,157.93544,+00d56m15.3s,0.937571,77.16,0.6,-0.59,0,77.73,0.36,-0.36,0,11.808,0.02,0,V (Johnson),11.353,,0,4285,49,-57,0,0.69,0.03,-0.03,0,0.7,0.02,-0.02,0,10/26/18,K2
K2-266,e,K2-266 e,Transit,0,4,19.482,0.0012,-0.0012,0,0.1249,0.0019,-0.002,0,0.043,0.036,-0.03,0,89.45,0.25,-0.18,0,0.02611,0.0085,-0.00566,0,Mass,0.244,0.012,-0.01,0,2.21,0.7,-0.47,0,1,0,1,0,10h31m44.51s,157.93544,+00d56m15.3s,0.937571,77.16,0.6,-0.59,0,77.73,0.36,-0.36,0,11.808,0.02,0,V (Johnson),11.353,,0,4285,49,-57,0,0.69,0.03,-0.03,0,0.7,0.02,-0.02,0,10/26/18,K2
K2-268,b,K2-268 b,Transit,0,2,2.151894,0.000393,-0.000363,0,0.0308,0.0002,-0.0002,0,,,,0,,,,0,,,,0,,0.126,0.012,-0.012,0,,,,0,0,0,1,0,08h54m50.29s,133.709549,+11d50m53.8s,11.848265,331.46,3.15,-3.15,0,330.89,3.24,-3.24,0,13.853,0.05,0,V (Johnson),13.563,,0,5068,51,-51,0,0.84,0.02,-0.02,0,0.78,0.01,-0.01,0,10/26/18,K2
K2-268,c,K2-268 c,Transit,0,2,9.326841,0.001532,-0.001617,0,0.0819,0.0006,-0.0006,0,,,,0,,,,0,,,,0,,0.24,0.021,-0.021,0,,,,0,0,0,1,0,08h54m50.29s,133.709549,+11d50m53.8s,11.848265,331.46,3.15,-3.15,0,330.89,3.24,-3.24,0,13.853,0.05,0,V (Johnson),13.563,,0,5068,51,-51,0,0.84,0.02,-0.02,0,0.78,0.01,-0.01,0,10/26/18,K2
K2-270,b,K2-270 b,Transit,0,2,1.543069,0.000189,-0.000185,0,0.0247,0.0002,-0.0002,0,,,,0,,,,0,,,,0,,0.123,0.01,-0.01,0,,,,0,0,0,1,0,08h45m03.98s,131.266602,+13d32m59.4s,13.549833,283.53,2.33,-2.33,0,282.79,2.39,-2.39,0,13.782,0.02,0,V (Johnson),13.47,,0,4877,58,-58,0,0.85,0.02,-0.02,0,0.77,0.01,-0.01,0,10/26/18,K2
K2-270,c,K2-270 c,Transit,0,2,4.400028,0.000169,-0.000178,0,0.0497,0.0004,-0.0004,0,,,,0,,,,0,,,,0,,0.263,0.014,-0.014,0,,,,0,0,0,1,0,08h45m03.98s,131.266602,+13d32m59.4s,13.549833,283.53,2.33,-2.33,0,282.79,2.39,-2.39,0,13.782,0.02,0,V (Johnson),13.47,,0,4877,58,-58,0,0.85,0.02,-0.02,0,0.77,0.01,-0.01,0,10/26/18,K2
K2-275,b,K2-275 b,Transit,0,2,3.280961,0.000112,-0.000107,0,0.04,0.0003,-0.0003,0,,,,0,,,,0,,,,0,,0.2,0.011,-0.011,0,,,,0,0,0,1,0,08h48m40.77s,132.169891,+20d27m18.3s,20.455076,124.09,0.7,-0.7,0,123.87,0.71,-0.71,0,12.063,0.01,0,V (Johnson),11.814,,0,4812,59,-59,0,0.79,0.02,-0.02,0,0.73,0.01,-0.01,0,10/26/18,K2
K2-275,c,K2-275 c,Transit,0,2,8.438756,0.000269,-0.000271,0,0.075,0.0005,-0.0005,0,,,,0,,,,0,,,,0,,0.209,0.009,-0.009,0,,,,0,0,0,1,0,08h48m40.77s,132.169891,+20d27m18.3s,20.455076,124.09,0.7,-0.7,0,123.87,0.71,-0.71,0,12.063,0.01,0,V (Johnson),11.814,,0,4812,59,-59,0,0.79,0.02,-0.02,0,0.73,0.01,-0.01,0,10/26/18,K2
K2-282,b,K2-282 b,Transit,0,2,4.169836,0.000279,-0.0003,0,0.0499,0.0006,-0.0007,0,,,,0,,,,0,,,,0,,0.252,0.012,-0.012,0,,,,0,0,0,1,0,00h53m43.68s,13.432017,+07d59m43.1s,7.995316,502.28,7.77,-7.77,0,503.46,7.95,-7.95,0,14.042,0.036,0,V (Johnson),13.818,,0,,,,0,0.94,0.04,-0.04,0,,,,0,10/26/18,K2
K2-285,b,K2-285 b,Transit,0,4,3.471745,0.000044,-0.000046,0,0.03817,0.00095,-0.00092,0,0,,,0,86.846,0.041,-0.041,0,0.03046,0.00381,-0.00431,0,Mass,0.231,0.005,-0.005,0,3.07,0.45,-0.45,0,0,0,1,0,23h17m32.23s,349.384277,+01d18m01.0s,1.30029,155.65,1.15,-1.15,0,155.65,1.15,-1.15,0,12.03,0.121,0,V (Johnson),11.804,,0,4975,95,-95,0,0.83,0.02,-0.02,0,0.79,0.02,-0.02,0,12/13/18,K2
K2-285,c,K2-285 c,Transit,0,4,7.138048,0.000072,-0.000063,0,0.0824,0.0018,-0.0018,0,0,,,0,89.861,0.001,-0.001,0,0.04933,0.00717,-0.0067,0,Mass,0.315,0.007,-0.007,0,1.95,0.32,-0.28,0,0,0,1,0,23h17m32.23s,349.384277,+01d18m01.0s,1.30029,155.65,1.15,-1.15,0,155.65,1.15,-1.15,0,12.03,0.121,0,V (Johnson),11.804,,0,4975,95,-95,0,0.83,0.02,-0.02,0,0.79,0.02,-0.02,0,12/13/18,K2
K2-285,d,K2-285 d,Transit,0,4,10.45582,0.00025,-0.00023,0,0.1178,0.0029,-0.0029,0,0,,,0,89.643,0.005,-0.005,0,0.02045,,,1,Mass,0.221,0.005,-0.005,0,,,,0,0,0,1,0,23h17m32.23s,349.384277,+01d18m01.0s,1.30029,155.65,1.15,-1.15,0,155.65,1.15,-1.15,0,12.03,0.121,0,V (Johnson),11.804,,0,4975,95,-95,0,0.83,0.02,-0.02,0,0.79,0.02,-0.02,0,12/13/18,K2
K2-285,e,K2-285 e,Transit,0,4,14.76289,0.00065,-0.00061,0,0.18041,0.0042,-0.0043,0,0,,,0,89.799,0.002,-0.003,0,0.03367,,,1,Mass,0.174,0.004,-0.004,0,,,,0,0,0,1,0,23h17m32.23s,349.384277,+01d18m01.0s,1.30029,155.65,1.15,-1.15,0,155.65,1.15,-1.15,0,12.03,0.121,0,V (Johnson),11.804,,0,4975,95,-95,0,0.83,0.02,-0.02,0,0.79,0.02,-0.02,0,12/13/18,K2
K2-290,b,K2-290 b,Transit,0,2,9.21165,0.00033,-0.00034,0,0.0923,0.0066,-0.0066,0,0,,,0,88.14,0.62,-0.5,0,0.0343,,,1,Mass,0.273,0.014,-0.014,0,4.1,,,1,0,0,1,1,15h39m25.87s,234.857773,-20d11m55.7s,-20.198818,274.99,3.8,-3.8,0,274.99,3.8,-3.8,0,11.114,0.107,0,V (Johnson),10.82,,0,6302,120,-120,0,1.19,0.07,-0.08,0,1.51,0.07,-0.07,0,1/24/19,Kepler
K2-290,c,K2-290 c,Transit,0,2,48.36685,0.00041,-0.0004,0,0.305,0.017,-0.017,0,0,,,0,89.37,0.08,-0.07,0,0.774,0.047,-0.047,0,Mass,1.006,0.05,-0.05,0,1.01,0.16,-0.16,0,0,0,1,0,15h39m25.87s,234.857773,-20d11m55.7s,-20.198818,274.99,3.8,-3.8,0,274.99,3.8,-3.8,0,11.114,0.107,0,V (Johnson),10.82,,0,6302,120,-120,0,1.19,0.07,-0.08,0,1.51,0.07,-0.07,0,1/24/19,Kepler
K2-3,b,K2-3 b,Transit,0,3,10.05449,0.00026,-0.00026,0,0.0769,0.0039,-0.0039,0,,,,,88.8,0.84,-1.12,0,,,,,,0.194,0.027,-0.027,0,,,,,0,0,1,0,11h29m20.39s,172.334946,-01d27m17.2s,-1.454787,44.13,0.11,-0.11,0,44.13,0.11,-0.11,0,12.17,0.01,0,V (Johnson),11.478,,0,3896,189,-189,0,0.6,0.09,-0.09,0,0.56,0.07,-0.07,0,7/7/16,K2
K2-3,c,K2-3 c,Transit,0,3,24.64354,0.00117,-0.00117,0,0.1399,0.007,-0.007,0,,,,,89.12,0.62,-0.86,0,,,,,,0.165,0.024,-0.024,0,,,,,0,0,1,1,11h29m20.39s,172.334946,-01d27m17.2s,-1.454787,44.13,0.11,-0.11,0,44.13,0.11,-0.11,0,12.17,0.01,0,V (Johnson),11.478,,0,3896,189,-189,0,0.6,0.09,-0.09,0,0.56,0.07,-0.07,0,7/7/16,K2
K2-3,d,K2-3 d,Transit,0,3,44.55983,0.0059,-0.0059,0,0.2076,0.0104,-0.0104,0,,,,,89.38,0.43,-0.64,0,,,,,,0.135,0.021,-0.021,0,,,,,0,0,1,3,11h29m20.39s,172.334946,-01d27m17.2s,-1.454787,44.13,0.11,-0.11,0,44.13,0.11,-0.11,0,12.17,0.01,0,V (Johnson),11.478,,0,3896,189,-189,0,0.6,0.09,-0.09,0,0.56,0.07,-0.07,0,7/7/16,K2
K2-32,b,K2-32 b,Transit,0,4,8.991828,0.000083,-0.000084,0,0.08035,0.00089,-0.00089,0,,,,0,,,,0,,,,0,,0.443,0.029,-0.024,0,,,,0,0,0,1,0,16h49m42.26s,252.426086,-19d32m34.2s,-19.542822,158.39,1.3,-1.3,0,158.39,1.3,-1.3,0,12.31,0.02,0,V (Johnson),12.004,,0,,,,0,0.86,0.03,-0.03,0,0.84,0.04,-0.04,0,6/13/19,K2
K2-32,c,K2-32 c,Transit,0,4,20.66186,0.00102,-0.00098,0,0.1399,0.0016,-0.0016,0,,,,0,,,,0,,,,0,,0.244,0.018,-0.014,0,,,,0,0,0,1,0,16h49m42.26s,252.426086,-19d32m34.2s,-19.542822,158.39,1.3,-1.3,0,158.39,1.3,-1.3,0,12.31,0.02,0,V (Johnson),12.004,,0,,,,0,0.86,0.03,-0.03,0,0.84,0.04,-0.04,0,6/13/19,K2
K2-32,d,K2-32 d,Transit,0,4,31.7142,0.0011,-0.001,0,0.1862,0.0021,-0.0021,0,,,,0,,,,0,,,,0,,0.292,0.021,-0.017,0,,,,0,0,0,1,0,16h49m42.26s,252.426086,-19d32m34.2s,-19.542822,158.39,1.3,-1.3,0,158.39,1.3,-1.3,0,12.31,0.02,0,V (Johnson),12.004,,0,,,,0,0.86,0.03,-0.03,0,0.84,0.04,-0.04,0,6/13/19,K2
K2-32,e,K2-32 e,Transit,0,4,4.34882,0.00069,-0.00075,0,0.04951,0.00055,-0.00055,0,,,,0,,,,0,,,,0,,0.09,0.009,-0.008,0,,,,0,0,0,1,0,16h49m42.26s,252.426086,-19d32m34.2s,-19.542822,158.39,1.3,-1.3,0,158.39,1.3,-1.3,0,12.31,0.02,0,V (Johnson),12.004,,0,,,,0,0.86,0.03,-0.03,0,0.84,0.04,-0.04,0,6/13/19,K2
K2-35,b,K2-35 b,Transit,0,2,5.608352,0.000335,-0.000338,0,0.055,0.002,-0.002,0,0.12,0.156754,-0.096124,0,88.58,0.79,-0.44,0,,,,0,,0.172,0.012,-0.01,0,,,,0,0,0,1,0,11h20m24.74s,170.103088,+01d17m09.4s,1.285956,254.43,2.46,-2.46,0,254.43,2.46,-2.46,0,14.35,0.06,0,V (Johnson),13.915,,0,4402.71,95.55,-93.27,0,0.7,0.07,-0.07,0,0.62,0.03,-0.03,0,10/26/17,K2
K2-35,c,K2-35 c,Transit,0,2,2.399964,0.000198,-0.000204,0,0.031,0.001,-0.001,0,0.13,0.173535,-0.105654,0,88.98,0.71,-0.98,0,,,,0,,0.118,0.007,-0.007,0,,,,0,0,0,1,0,11h20m24.74s,170.103088,+01d17m09.4s,1.285956,254.43,2.46,-2.46,0,254.43,2.46,-2.46,0,14.35,0.06,0,V (Johnson),13.915,,0,4402.71,95.55,-93.27,0,0.7,0.07,-0.07,0,0.62,0.03,-0.03,0,10/26/17,K2
K2-36,b,K2-36 b,Transit,0,2,1.42266,0.00005,-0.00005,0,0.023,0.0004,-0.0004,0,,,,,87.75,1.62,-2.4,0,,,,,,0.118,0.008,-0.008,0,,,,,0,0,1,0,11h17m47.78s,169.449066,+03d51m59.0s,3.866393,110.09,0.61,-0.61,0,110.09,0.61,-0.61,0,11.8,0.03,0,V (Johnson),11.527,,0,4924,60,-60,0,0.8,0.04,-0.04,0,0.74,0.04,-0.04,0,7/7/16,K2
K2-36,c,K2-36 c,Transit,0,2,5.34059,0.0001,-0.0001,0,0.0555,0.0009,-0.0009,0,,,,,88.33,1.19,-1.63,0,,,,,,0.25,0.038,-0.028,0,,,,,0,0,1,0,11h17m47.78s,169.449066,+03d51m59.0s,3.866393,110.09,0.61,-0.61,0,110.09,0.61,-0.61,0,11.8,0.03,0,V (Johnson),11.527,,0,4924,60,-60,0,0.8,0.04,-0.04,0,0.74,0.04,-0.04,0,7/7/16,K2
K2-37,b,K2-37 b,Transit,0,3,4.44117,0.00075,-0.00075,0,0.0511,0.0009,-0.0009,0,,,,,87.28,1.95,-3.37,0,,,,,,0.144,0.015,-0.015,0,,,,,0,0,1,0,16h13m48.24s,243.451004,-24d47m13.4s,-24.787062,180.86,1.59,-1.59,0,180.86,1.59,-1.59,0,12.52,0.06,0,V (Johnson),12.257,,0,5413,60,-60,0,0.9,0.05,-0.05,0,0.85,0.04,-0.04,0,7/7/16,K2
K2-37,c,K2-37 c,Transit,0,3,6.42904,0.00036,-0.00036,0,0.0654,0.0011,-0.0011,0,,,,,87.37,1.83,-2.5,0,,,,,,0.245,0.024,-0.024,0,,,,,0,0,1,0,16h13m48.24s,243.451004,-24d47m13.4s,-24.787062,180.86,1.59,-1.59,0,180.86,1.59,-1.59,0,12.52,0.06,0,V (Johnson),12.257,,0,5413,60,-60,0,0.9,0.05,-0.05,0,0.85,0.04,-0.04,0,7/7/16,K2
K2-37,d,K2-37 d,Transit,0,3,14.09189,0.00135,-0.00135,0,0.1103,0.0018,-0.0018,0,,,,,88.34,1.18,-1.65,0,,,,,,0.244,0.032,-0.032,0,,,,,0,0,1,0,16h13m48.24s,243.451004,-24d47m13.4s,-24.787062,180.86,1.59,-1.59,0,180.86,1.59,-1.59,0,12.52,0.06,0,V (Johnson),12.257,,0,5413,60,-60,0,0.9,0.05,-0.05,0,0.85,0.04,-0.04,0,7/7/16,K2
K2-38,b,K2-38 b,Transit,0,2,4.01593,0.0005,-0.0005,0,,,,0,,,,0,87.28,2.48,-2.48,0,0.06,0.03,-0.03,0,Mass,0.17,0.03,-0.03,0,,,,0,0,0,1,0,16h00m08.06s,240.033585,-23d11m21.4s,-23.189287,193.71,2.64,-2.64,0,193.71,2.64,-2.64,0,11.39,0.03,0,V (Johnson),11.184,,0,5757,60,-60,0,2.24,1.67,-1.67,0,1.38,0.21,-0.21,0,4/26/18,K2
K2-38,c,K2-38 c,Transit,0,2,10.56103,0.0009,-0.0009,0,0.0964,0.0016,-0.0016,0,,,,,88.61,1,-1.67,0,0.03115,0.01447,-0.01447,0,Mass,0.216,0.026,-0.026,0,3.6,2.7,-1.9,0,0,0,1,0,16h00m08.06s,240.033585,-23d11m21.4s,-23.189287,193.71,2.64,-2.64,0,193.71,2.64,-2.64,0,11.39,0.03,0,V (Johnson),11.184,,0,5757,60,-60,0,2.24,1.67,-1.67,0,1.38,0.21,-0.21,0,7/7/16,K2
K2-5,b,K2-5 b,Transit,0,2,5.73594,0.00064,-0.00064,0,0.0532,0.0038,-0.0038,0,,,,,87.35,1.88,-3.37,0,,,,,,0.17,0.039,-0.039,0,,,,,0,0,1,0,11h17m12.84s,169.303497,-01d52m40.7s,-1.877976,204.12,1.66,-1.66,0,204.12,1.66,-1.66,0,14.91,0.03,0,V (Johnson),14.339,,0,3930,375,-375,0,0.61,0.13,-0.13,0,0.57,0.12,-0.12,0,7/7/16,K2
K2-5,c,K2-5 c,Transit,0,2,10.93241,0.00134,-0.00134,0,0.0818,0.0059,-0.0059,0,,,,,86.95,2.47,-2.47,0,,,,,,0.202,0.055,-0.055,0,,,,,0,0,1,0,11h17m12.84s,169.303497,-01d52m40.7s,-1.877976,204.12,1.66,-1.66,0,204.12,1.66,-1.66,0,14.91,0.03,0,V (Johnson),14.339,,0,3930,375,-375,0,0.61,0.13,-0.13,0,0.57,0.12,-0.12,0,7/7/16,K2
K2-50,b,K2-50 b,Transit,0,2,8.7529,0.0013,-0.0013,0,0.0705,0.0022,-0.0022,0,,,,,,,,,,,,,,0.142,0.021,-0.021,0,,,,,0,0,1,0,11h17m56.07s,169.483627,+05d59m18.2s,5.988378,259.33,3.26,-3.26,0,259.33,3.26,-3.26,0,14.717,0.05,0,V (Johnson),14.258,,0,,,,0,0.61,0.06,-0.06,0,,,,0,7/18/16,K2
K2-58,b,K2-58 b,Transit,0,3,7.05254,0.00032,-0.00032,0,0.0692,0.0021,-0.0021,0,,,,,,,,,,,,,,0.239,0.033,-0.033,0,,,,,0,0,1,0,22h15m17.23s,333.821808,-14d02m59.3s,-14.049808,182.69,1.43,-1.43,0,182.69,1.43,-1.43,0,12.378,0.03,0,V (Johnson),12.132,,0,5413,255,-255,0,0.89,0.08,-0.08,0,0.86,0.1,-0.1,0,7/18/16,K2
K2-58,c,K2-58 c,Transit,0,3,2.53726,0.00017,-0.00017,0,0.035,0.0011,-0.0011,0,,,,,,,,,,,,,,0.145,0.021,-0.021,0,,,,,0,0,1,0,22h15m17.23s,333.821808,-14d02m59.3s,-14.049808,182.69,1.43,-1.43,0,182.69,1.43,-1.43,0,12.378,0.03,0,V (Johnson),12.132,,0,5413,255,-255,0,0.89,0.08,-0.08,0,0.86,0.1,-0.1,0,7/18/16,K2
K2-58,d,K2-58 d,Transit,0,3,22.8827,0.004,-0.004,0,0.1517,0.0046,-0.0046,0,,,,,,,,,,,,,,0.153,0.022,-0.022,0,,,,,0,0,1,0,22h15m17.23s,333.821808,-14d02m59.3s,-14.049808,182.69,1.43,-1.43,0,182.69,1.43,-1.43,0,12.378,0.03,0,V (Johnson),12.132,,0,5413,255,-255,0,0.89,0.08,-0.08,0,0.86,0.1,-0.1,0,7/18/16,K2
K2-59,b,K2-59 b,Transit,0,2,20.6921,0.0033,-0.0033,0,0.1354,0.0043,-0.0043,0,,,,,,,,,,,,,,0.215,0.028,-0.028,0,,,,,0,0,1,0,22h35m46.16s,338.942352,-14d01m39.9s,-14.027745,314.09,3.54,-3.54,0,314.09,3.54,-3.54,0,14.226,0.03,0,V (Johnson),13.939,,0,5055,93,-93,0,0.77,0.07,-0.07,0,0.73,0.07,-0.07,0,7/18/16,K2
K2-59,c,K2-59 c,Transit,0,2,11.2954,0.001,-0.001,0,0.0905,0.0028,-0.0028,0,,,,,,,,,,,,,,0.205,0.026,-0.026,0,,,,,0,0,1,0,22h35m46.16s,338.942352,-14d01m39.9s,-14.027745,314.09,3.54,-3.54,0,314.09,3.54,-3.54,0,14.226,0.03,0,V (Johnson),13.939,,0,5055,93,-93,0,0.77,0.07,-0.07,0,0.73,0.07,-0.07,0,7/18/16,K2
K2-62,b,K2-62 b,Transit,0,2,6.67202,0.00028,-0.00028,0,0.0636,0.0014,-0.0014,0,,,,,,,,,,,,,,0.191,0.019,-0.019,0,,,,,0,0,1,0,22h17m27.40s,334.364166,-12d11m15.0s,-12.187498,112.83,0.49,-0.49,0,112.83,0.49,-0.49,0,12.397,0.04,0,V (Johnson),12.043,,0,4880,216,-216,0,0.77,0.05,-0.05,0,0.73,0.05,-0.05,0,7/18/16,K2
K2-62,c,K2-62 c,Transit,0,2,16.1966,0.0012,-0.0012,0,0.1148,0.0025,-0.0025,0,,,,,,,,,,,,,,0.191,0.02,-0.02,0,,,,,0,0,1,0,22h17m27.40s,334.364166,-12d11m15.0s,-12.187498,112.83,0.49,-0.49,0,112.83,0.49,-0.49,0,12.397,0.04,0,V (Johnson),12.043,,0,4880,216,-216,0,0.77,0.05,-0.05,0,0.73,0.05,-0.05,0,7/18/16,K2
K2-63,b,K2-63 b,Transit,0,2,20.257,0.0072,-0.0072,0,0.1627,0.0097,-0.0097,0,,,,,,,,,,,,,,0.287,0.088,-0.088,0,,,,,0,0,1,0,22h13m42.40s,333.426666,-12d03m58.9s,-12.066374,524.41,21.79,-21.79,0,524.41,21.79,-21.79,0,12.876,0.02,0,V (Johnson),12.727,,0,6771,303,-303,0,1.4,0.25,-0.25,0,1.63,0.48,-0.48,0,7/18/16,K2
K2-63,c,K2-63 c,Transit,0,2,25.4556,0.0047,-0.0047,0,0.189,0.011,-0.011,0,,,,0,,,,0,,,,0,,0.348,0.107,-0.107,0,,,,0,0,0,1,1,22h13m42.40s,333.426666,-12d03m58.9s,-12.066374,524.41,21.79,-21.79,0,524.41,21.79,-21.79,0,12.876,0.02,0,V (Johnson),12.727,,0,6771,303,-303,0,1.4,0.25,-0.25,0,1.63,0.48,-0.48,0,3/28/19,K2
