grp,id,screenName,content,valence,dominance,harm,fairness
0,1600,JMC_524,@1RickLewis @TimothyJPadilla Rick has me to do his dirty work when it comes to gun control lol,0.5,0.333333333,0,0.209183525
0,1601,RMChiusa,"@WSJ @ShibaniMahtani Those ""stricter than most"" gun laws quite effective?There's better answers that start with the people,not the weapon.",0.5,0.354166667,1,0.583954185
1,1602,repjoecrowley,"4 yrs ago, 20 innocent children &amp; 6 brave educators were lost to gun violence. Remember their names &amp; pledge to #HonorWithAction #SandyHook https://t.co/5rmRtf2MEu",0.5,0.6875,3,0.358922257
1,1603,carly119,#prayfororlando Orlando doesn't need prayers they need gun control laws. Honor the victims by preventing future attacks.,0.5,0.541666667,3,0.891931189
1,1604,ChezSovanni,@jimsciutto @ErinBurnett Reuters says there was no conversation with trump about second amendment. How do you respond?,0.5,0.479166667,0,0.226897097
0,1605,Jeffcaddell,@amyschumer lets worry about what really matters… Our second amendment… @scrowder #giftagun,0.5,0.375,1,0.899899325
1,1606,3ric_k3rr,"While Dems protested for gun control, the GOP tried to stand up for financial advisers: https://t.co/VjlvAUVd7V via @slate",0.5,0.5,0,0.8841858
0,1607,JamesWear5,2d amendment is not the issue. It the people behind the gun is the issue #debatenight,0.5,0.541666667,2,0.846151453
1,1608,candykirby,It's strange Trump claims to be such a strong supporter of the Second Amendment yet always comes to this Battle of Wits unarmed #debatenight,0.5,0.479166667,0,0.263113043
0,1609,jamiecowart,If Mateen doesn't represent all Muslims he also shouldn't represent all gun owners. It's a heart issue not a gun issue.,0.5,0.4375,0,0.835004911
0,1610,ray_peters19,@realDonaldTrump But he is a member of a gun control group.,0.5,0.3125,0,0.589104507
0,1611,603_401,"@dustin_temple10 @HillaryClinton @DrJillStein @loomislou gun don't kill people, people kill people because gun cannot trigger itself",0.5,0.458333333,2,0.736474149
0,1612,fndngfthrsfan,God bless all the police officers. This mess is convenient for the gun control crap. O wants to take from law abiding and give to thug,0.5,0.520833333,2,0.758239769
0,1613,JWAdcock,@Nazdarapper @FredoZimbabwe no savaging here. Just want to enjoy the ESPYs w/o a gun control sermon #ESPYS,0.5,0.354166667,0,0.388298819
0,1614,Chiragbharadwaj,"@AFP of course he did, it ultimately boils down to gun control.",0.5,0.291666667,0,0.716916606
0,1615,readhere,"@hartsman Look @ the study on frontl brn dmg sometime. +Chld abus, ecnmc level, relgn, educ. level -- indicators of potential gun violence.",0.5,0.395833333,2,0.597823719
0,1616,L_willi44,@KevinMFagan can you give me an example because infringing on Americans' second amendment rights is not compromising,0.5,0.479166667,0,0.322789382
0,1617,mjk1908,@GretchenCarlson the 2nd amendment allows guns to protect ourselves from our govt so yes we need semiautomatic weapons. People kill people..,0.5,0.5625,2,0.279320464
0,1618,bonacer_eric,@LittleKairewich @RafaelCasal like France? Like the cities in this country with the strictest gun laws like Chicago? Lowest gun crime Swiss,0.5,0.354166667,0,0.26302733
1,1619,rofobowman,@RepAnnWagner Please vote NO on HR 4237. We need SENSIBLE gun laws. Ones that actually protect us. #Election2016 #MomsDemandAction,0.520833333,0.8125,1,0.140861606
0,1620,tharushi7perera,@Parker9_ @realDonaldTrump oh!  Is it because he is the reason for gun violence?  lmao 😆,0.520833333,0.3125,0,0.361334164
1,1621,ccllb,"#WeAreBetterThanThis  End hateful rhetoric, end gun violence now!  Dallas sniper attack: 5 officers killed, @CNN https://t.co/MfU9bllna6",0.520833333,0.666666667,3,0.987750697
1,1622,m_matthew,"Probably not worth asking our government to consider gun control measures anymore, but it doesn't make me want it less. #Orlando",0.520833333,0.166666667,2,0.244732218
1,1623,LeischenMoore,".@SpeakerRyan God's work is done by our hands.  The Christian God I know, abhors the loss of life due to gun violence.  Get to work! #enough",0.520833333,0.645833333,1,0.873168143
0,1624,scottCpitts,@BrinkEmma1457 my second amendment right protects me and everyone else liie me from people like you who dont believe in it.,0.520833333,0.458333333,3,0.066770771
1,1625,megaquagsire,"Just heard the news, all my thoughts go to the victims and their loved ones in Orlando. Something needs to be done about gun violence in US",0.520833333,0.395833333,3,0.596066605
1,1626,adamdstyle,My heart hurts. My love goes out to the families of the victims in #Orlando. Gun violence needs… https://t.co/kaOp5KdYeN,0.520833333,0.145833333,2,0.855960436
1,1627,Yellow_Evan,"This wouldn't be news if the officers did it at a BLM protest. Also, this is why we need to give gun control a shot. https://t.co/7N6kyvdf1A",0.520833333,0.5625,1,0.621565445
0,1628,Seantos11,"@triplezmom where have I said she did? I said she, based on her interviews and her stance on gun control, will go after 2A. That's it.",0.520833333,0.541666667,0,0.339229113
0,1629,WTedford,Gun control is a good site picture and squeezing the trigger. That will stop a terrorist every time,0.520833333,0.5625,3,0.981694146
0,1630,C_Rod_65,Wait for it...wait for it.... BINGO! There it is! POTUS says we need gun control. #NRA #IslamicTerrorism,0.520833333,0.416666667,0,0.842897255
0,1631,dgroser23,Gun laws would be bad #HottakesbyDylan,0.520833333,0.4375,0,0.450133769
1,1632,YeOldeCarWashVA,I don't see how interfering with the purchase of arms by individuals on the no-fly list can interfere with Second Amendment rights,0.520833333,0.25,0,0.577024633
0,1633,StevenSlikkers,"Any gun is an assault weapon if you attack someone with it. But the same weapon can be a defense weapon, as well. https://t.co/PPbBpVu9uW",0.520833333,0.395833333,1,0.89787749
1,1634,RepMikeHonda,.@SpeakerRyan and other members of @HouseGOP fled DC when we called for action against gun violence #DisarmHate https://t.co/HI0AOgxqpJ,0.520833333,0.666666667,1,0.101487708
1,1635,frederickalaw,Very emotional hearing the victims of gun violence families speak. Time for sensible gun reform #demconvention #TXDems,0.520833333,0.583333333,1,0.545265105
0,1636,zivaboy3,Gun rights activists sue over Massachusetts firearms laws@NRA  https://t.co/IoJlZB9FZ4,0.520833333,0.416666667,0,0.032350089
0,1637,TheNewMinutemen,"@JoshuaBermont End ""gun safe"" zones, where ALL mass shootings have happened :)",0.520833333,0.291666667,2,0.579549435
1,1638,GraceNasri,Ex-CIA director rips Trump's Second Amendment comment @CNNPolitics https://t.co/55KUfFjqUM #trump #election2016,0.520833333,0.5,2,0.82773681
0,1639,J_May74,@ESPN_SEC players were arrested because one had gun and car was in other players name.  Let's not change gun laws lets enforce current laws.,0.520833333,0.604166667,0,0.729277403
1,1640,PeytonTovey,@3Hutton3 you realize the shooter in Orlando was a law abiding citizen right? In today's laws he could walk in a store and buy a gun easily.,0.520833333,0.375,0,0.474027351
1,1641,Flo711,Missing the point @ThatEricAlper Gun violence impact is first and foremost about gun laws on accessibility... https://t.co/EpgI5rdEjh,0.520833333,0.5,0,0.89045682
1,1642,BellaYacob,The Disease Approach: A Public Health Intervention for US Gun Violence? https://t.co/UM412NDCjW via @npquarterly,0.520833333,0.416666667,0,0.118070382
1,1643,azzabenmosbah,"Gun control, not blaming all Muslims, is the solution to avoid gun violence and mass shootings in the US.#Orlando",0.520833333,0.458333333,1,0.755827377
0,1644,chtjasalo,"NOTHING ELSE MATTERS - Barack Obama, HRC &amp; Hillarybots @RealGM4Hillary @ShesWithUs2016 - It isn't about having another gun control debate...",0.520833333,0.416666667,0,0.662267109
0,1645,itsyaboybert,@selena_barber realistic/practical border control is effective in fighting terrorism even if it wouldn't necessarily help in this case,0.520833333,0.541666667,1,0.471140869
0,1646,sdea92,SCOTUS Once Again Chips Away at Gun Rights https://t.co/YKhwPBScur,0.520833333,0.270833333,0,0.516883215
1,1647,RepMikeHonda,Enough is enough. Americans demand action to address gun violence. It’s time for GOP to take this epidemic seriously. #AskDems #DisarmHate,0.520833333,0.770833333,1,0.189591063
1,1648,rainbowzinnias,Gun Violence is a public health crisis. #WearOrange <hashtag> <\hashtag> https://t.co/1t7u9SZ9v0,0.520833333,0.854166667,3,0.246451347
1,1649,AnnMKrantz,"""How can we stand by and do nothing"" as gun violence kills our police officers, kids. This is why #ImWithHer #DemsInPhilly",0.520833333,0.520833333,3,0.178976176
0,1650,kbwls46,Did media celebrate Democrats' gun control sit-in? | https://t.co/Rm7hW87LHF,0.520833333,0.270833333,0,0.247219709
1,1651,Chebon,Senate Democrats Could Derail Spending Process Over Gun Control Effort https://t.co/PpvjhFYSm8,0.520833333,0.479166667,0,0.234147393
0,1652,elizamacd,"""moms demand action for gun control"" 😂😂 🔫🔫🔫 #goMaeve https://t.co/927Trv8dVe",0.520833333,0.541666667,0,0.475510086
0,1653,_oPure,I see a lot on my time line now about better gun control laws coming from uninformed people wanting to put there 2 cents in on the situation,0.520833333,0.5625,0,0.96855415
1,1654,WesternYouthOC,Hurt people hurt people.  Gun violence leaves a wake of emotion for all involved #mentalhealthOC #WearOrange https://t.co/Q4Jx88Ifjj,0.520833333,0.604166667,3,0.928735335
0,1655,realbrianhook,"By using real data, specifically how would gun bans or gun control prevent an #orlandoshooting ? @TheJuanWilliams @greggutfeld #thefive",0.520833333,0.3125,3,0.73481871
0,1656,mcannock1,"@TrumpPatriots democrats believe the problem in dealing with violence is the second amendment, I say the solution is exercising my right!!!",0.520833333,0.583333333,3,0.423565685
1,1657,auntieclaudine,I just signed the yearbook of kids who died at the hands of gun violence and irresponsibility  https://t.co/UThl3gkZoZ #signtheiryearbook,0.520833333,0.666666667,3,0.11519697
0,1658,OmenFrosty,@KEEMSTAR the second amendment was created for the people to be able to create a civilian militia if necessary banning ARs will not work,0.520833333,0.416666667,2,0.300463991
0,1659,Letabug260,UNDERCOVER VIDEO: Senator Admits Hillary Will Issue Gun Control Executive Order https://t.co/b8OuhjKyMe,0.520833333,0.520833333,2,0.525252442
1,1660,erhiancheong,".@HillaryClinton: ""stats on #gun violence... Check!"" #debate",0.520833333,0.416666667,0,0.701110648
0,1661,jd854200,Amy Schumer Increases Personal Security While Pushing Gun Control for Americans - Breitbart https://t.co/gtOH8zA0Oi via @BreitbartNews,0.520833333,0.395833333,0,0.658723589
0,1662,realbrianhook,By using real data how would gun bans or gun control prevent an #orlandoshooting specifically? @POTUS @HillaryClinton @NRA @realDonaldTrump,0.520833333,0.5625,3,0.063253356
0,1663,StevenSlikkers,"When God is traded in for government, prayer gets traded in for law. - Erik Erikson in his latest article of why Left only talks gun control",0.520833333,0.416666667,0,0.485904797
0,1664,NVaTPOrganizer,Leaked Emails Reveal Clinton’s True Gun Control Intentions https://t.co/pF75h0qOfr,0.520833333,0.395833333,2,0.910253646
0,1665,greg_breitz,Knee-Jerk Rhetoric on Gun Control Produces Opposite Effects -  https://t.co/UYA3aMGaAz,0.520833333,0.291666667,2,0.358144717
1,1666,Jordybrett,@CoryBooker What's next for gun control efforts now that Sen. Collins bill did not get sixty votes?,0.520833333,0.354166667,0,0.666856011
1,1667,CharlsAriwijaya,"Want to know why politicians only offer ""prayers"" on gun violence? Follow the money. https://t.co/Dln0YI1k6i via @HuffPostPol",0.520833333,0.520833333,0,0.951369423
0,1668,tcb_today,The Gun Death ‘Epidemic’ and the 2nd Amendment -  https://t.co/XQJWTHINAn,0.520833333,0.395833333,0,0.72480472
1,1669,jillagogo,.@maddow But no mothers of victims of gun violence... #RNCinCLE,0.520833333,0.375,0,0.323957809
1,1670,CoCo2o2o,"""No wonder we can’t agree on things like gun control and social programs.We live in different philosophical worlds."" https://t.co/qeIpH5VTOr",0.520833333,0.270833333,0,0.951583272
0,1671,DelBenCline,Whoops!  Katie Couric's Producers Repeatedly Broke Federal Gun Laws https://t.co/asVixL8cPQ via @FDRLST,0.520833333,0.458333333,0,0.228475347
0,1672,charli1320,WikiLeaks Bombshell: Hillary plans to Implement Gun Control via Executive Order https://t.co/gW93jSQem1,0.520833333,0.416666667,0,0.698211364
1,1673,Jordybrett,@ChrisMurphyCT What's next for gun control efforts now that Sen. Collins bill did not get sixty votes?,0.520833333,0.354166667,0,0.048734043
0,1674,SwingRightNews,Armed gays don't get bashed. This is the reality of gun control.,0.520833333,0.291666667,2,0.518852911
0,1675,JustinHenninger,@sethjoyner I know you are for gun control but isn't that a constitutional right? But you speak adamantly against it,0.520833333,0.541666667,0,0.405468626
1,1676,electstevemeyer,"My opponent was just given a ranking of ""FAIL"" when it comes to legislating gun safety and violence protection.... https://t.co/uQjddfNBd7",0.520833333,0.416666667,2,0.565378175
0,1677,DWMagann,Having a gun actually increases your risk of death by gun #gunviolence #gunsense #law  https://t.co/7SWYA0oxD9,0.520833333,0.520833333,2,0.390408526
0,1678,VRWConspirator,@RubinReport @Cernovich so is this what Kaine meant by gun violence? Bad guy got dispatched by a gun.,0.520833333,0.354166667,0,0.674043658
1,1679,barblehmansmith,Trump’s Ambiguous Wink Wink to ‘Second Amendment People’ https://t.co/oNCp3TeZX3,0.520833333,0.333333333,0,0.595063144
0,1680,JohnDurbin,The government seeks to control guns while simultaneously creating the conditions that necessitate the ownership of guns.,0.520833333,0.229166667,0,0.095535038
1,1681,mdouglas1313,"""It's not just abt gun violence, it's about the social determinants of health that contribute"" @MSMPres #sdoh #healthequity",0.520833333,0.458333333,1,0.123844169
1,1682,ScribeMarjie,Trump’s Ambiguous Wink Wink to ‘Second Amendment People’ https://t.co/e8lkjV28oA,0.520833333,0.333333333,0,0.258427135
1,1683,LeRoyalParker,So the Democrats are responsible for the Gun Control problems?? #RNCinCLE #GOPConvention #TrumpWay #revisionisthistory,0.520833333,0.395833333,0,0.837122005
0,1684,VRKyle,Two words for you @repjohnlewis. Second Amendment,0.520833333,0.520833333,0,0.650609028
1,1685,moon3stars,@RepSwalwell on #Periscope Its 5AM house Dems continue 2 demand action to end gun violence #NoBillNoBreak https://t.co/rriSWjhRpK,0.520833333,0.6875,1,0.487913099
1,1686,dell310,"#HillaryClinton 🔷🔷🔷🔷🔷🔷🔷🔷🔷🔷Breaking News: Trump insinuating violence against Hillary Clinton  ""Second Amendment People"" Could Stop Clinton.",0.520833333,0.520833333,0,0.950698194
0,1687,dongray310,"@SkyNews  British have basically no gun ownership for general public, so no criminal should not be able to get access to a gun",0.520833333,0.5625,0,0.842310417
1,1688,KevCKing,Trump’s Ambiguous Wink Wink to ‘Second Amendment People’ https://t.co/lGoA0jEvUi,0.520833333,0.333333333,0,0.225609033
1,1689,keelorama,"@NRA do you know why @ChrisMurphyCT likes gun control? Newtown. Remember that? The children's families, who he reps, do. Have some decency.",0.520833333,0.520833333,0,0.766273832
1,1690,s2bee,Trump’s Ambiguous Wink Wink to ‘Second Amendment People’ https://t.co/zTTFpYhf2r,0.520833333,0.333333333,0,0.495708469
1,1691,BooksNook5,Trump’s Ambiguous Wink Wink to ‘Second Amendment People’ https://t.co/lhR3uKWAQ3,0.520833333,0.333333333,0,0.359473269
0,1692,BuildingUSADon,Strict gun control works great in Chicago eehh Dems https://t.co/zw4gPV6aNO,0.520833333,0.333333333,2,0.984278977
0,1693,Am3ricafuckyeah,@Carlschirps see the difference an armed force makes? And THAT is why the government wants MORE gun control https://t.co/fduOMLlkNr,0.520833333,0.5,1,0.540277135
1,1694,PETERCOTT1,Trump’s Ambiguous Wink Wink to ‘Second Amendment People’ https://t.co/xWZnTCluSB,0.520833333,0.333333333,0,0.890767407
1,1695,Dianalela7,#Fortlauderrdale  Obama care addresses mental health.Dems want gun control.Russians support Trump.`nough said,0.520833333,0.5625,0,0.980513892
1,1696,NickyHorne,Trump’s Ambiguous Wink Wink to ‘Second Amendment People’ https://t.co/QSoQ4lKJ5K,0.520833333,0.333333333,0,0.04704434
0,1697,big_red818,The only thing gun control stops is law abiding citizens from protecting their loved ones.,0.520833333,0.208333333,2,0.866785451
1,1698,AnnMKrantz,American people want Congress to #DoYourJob. End gun violence in our community. Give us a vote.  #GunVote,0.520833333,0.8125,1,0.84654213
1,1699,northshorequeen,It is not American to Protect the second Amendment and Ignore the rest of the Constitution. #AllAreCreatedEqual #NoBan We are all Immigrants https://t.co/FMBekofUbC,0.520833333,0.541666667,3,0.823487248
0,1700,wileysee,"France is a no gun country, must have gotten them like Chicago, from Indiana. #NiceFrance #NiceAttack",0.520833333,0.5,2,0.906157527
0,1701,WiskTheClown,@CNN A solid member of the 2nd Amendment 3rd Reich moment in America. Someone I'm sure all gun owners are very proud of.,0.520833333,0.604166667,2,0.560929906
1,1702,lisamckenny1,Do your job. Protect our communities. @senategop -- It’s time to pass stronger gun safety laws NOW! Enough is enough #disarmhate,0.520833333,0.8125,1,0.285311128
1,1703,Bethlongnola,.@SpeakerRyan Americans want congress to do SOMETHING!  Can't you work together - 89% of us want background checks for ALL gun purchases.,0.520833333,0.625,1,0.449299338
0,1704,LouJo_Teal,"Next Time A Democrat Demands Congress Do ‘Something’ On Gun Control, Ask Them This https://t.co/ksdbb7NPAT via @IndJournal",0.520833333,0.520833333,0,0.432749254
0,1705,paulskinnerFL,"""I have a very strict gun control policy: if there’s a gun around, I want to be in control of it.""Clint Eastwood",0.520833333,0.458333333,0,0.932833315
1,1706,copyjill,"Gun safety is a public health crisis, not a second amendment one. Let's broaden our vocabulary, not limit the debate. #gunreform",0.520833333,0.666666667,1,0.756721391
1,1707,PencilCase86,@NeilWMcCabe Countries like UK &amp; Australia used to suffer gun massacres. We clamped down on gun ownership and don't have them any more.,0.520833333,0.5625,3,0.614828476
0,1708,jsente4,@4lisaguerrero @david_swee blatantly boasting their second amendment rights can't have a peaceful conclusion,0.520833333,0.333333333,0,0.917736704
0,1709,KimKMPH,Why gun laws are still stalled right now in Congress https://t.co/5sWoGSfqiF,0.520833333,0.3125,0,0.849067875
1,1710,ArianamSolomon,@SenGianaris Please help in the fight for gun control to create a safer country. How many more deaths does it take? #onepulse #filibuster,0.520833333,0.604166667,3,0.194173047
0,1711,MedfordBilly,Poll: California Voters Strongly Support Gun Control Initiative  https://t.co/jLGIeMgGqs #Newsmax via @Newsmax_Media I refuse to believe it,0.520833333,0.541666667,0,0.311582988
0,1712,Mike_Chakiry,"@larrymanganoIII I like his views on immigration, gun control, foreign policy and health care. The definition of insanity is doing the same",0.520833333,0.395833333,0,0.195882241
0,1713,NicholasJMaggio,@_Horsefeathers_ I see your point but I disagree. Just because one owns a gun doesn't mean they know how to legislate over gun control...,0.520833333,0.5,0,0.69778253
0,1714,TammyMcAnally,"Sid Gautreaux,""To me, this is not so much about gun control as it is about what's in men's hearts""#PrayForBatonRouge https://t.co/vzcizKQxD0",0.520833333,0.395833333,1,0.231905555
0,1715,mcogb3,I feel so safe in Chicago at night cuz of these strict gun laws  . Thank God for em..,0.520833333,0.375,2,0.321198346
1,1716,yrlbiz,Do your job. Protect our communities. @senategop -- It’s time to pass stronger gun safety laws NOW! Enough is #disarmhate,0.520833333,0.8125,1,0.522492403
1,1717,laura4116,Do your job. Protect our communities. @senategop -- It’s time to pass stronger gun safety laws NOW! Enough is #disarmhate,0.520833333,0.8125,1,0.574044724
0,1718,Am3ricafuckyeah,@RepBeatty @SpeakerRyan flying is a privilege. Owning a gun is a CONSTITUTIONAL RIGHT!!! #GunVote #2A #GunsSaveLives #MAGA #MolonLabe,0.520833333,0.6875,1,0.359541005
1,1719,mez59,Do your job. Protect our communities. @senategop -- It’s time to pass stronger gun safety laws NOW! Enough is enough #disarmhate,0.520833333,0.8125,1,0.706645169
1,1720,DavidYassky,"Gun laws in dozens of states at risk. ""The Supreme Court’s Next Gun Battle,"" via @nytimes https://t.co/qf6crip1Cw",0.520833333,0.416666667,0,0.675890046
1,1721,occasiotarian,Do your job. Protect our communities. @senategop -- It’s time to pass stronger gun safety laws NOW! Enough is enough #disarmhate,0.520833333,0.8125,1,0.880800325
1,1722,HamptonBHampton,"""I'm not here to take away your guns! I just don't want YOU to be shot by someone who shouldn't have a gun in the first place!"" PREACH #DMC",0.541666667,0.5,3,0.495200089
0,1723,SafeSHOOTny,Washington Post’s Fact Checker Rips Obama for Gun Remark https://t.co/XjfuSXWLtT via @nssf,0.541666667,0.333333333,0,0.289205748
1,1724,UniteWomenKY,Daughter of Sandy Hook Victim Chides @realDonaldTrump  on Gun Violence https://t.co/d7e2LUOrn9 #gunsense @MomsDemand  @Everytown,0.541666667,0.583333333,2,0.895177671
0,1725,rhaki98,@realDonaldTrump and that's after all the gun control acts.,0.541666667,0.395833333,0,0.134967538
0,1726,hbgilchrist,@NotesFromHeL The real problem is no way to have an effective conversation about gun control in this country right now.  Both sides dug in,0.541666667,0.395833333,2,0.701132434
1,1727,ClicheByNature,We can't let time stop the resolve of this moment to stop gun violence. America has had #EnoughGunViolence,0.541666667,0.666666667,1,0.343479275
1,1728,rhianmilena,@DonaldJTrumpJr  I did listen to your speech.  I heard  what you want to change.  The wall won't stop  the gun violence  in America.,0.541666667,0.458333333,2,0.136811419
0,1729,robert_vining,@gerfingerpoken2 @gerfingerpoken are they going to tell the criminals and I saw that we have gun control,0.541666667,0.395833333,0,0.979099814
0,1730,zach_hayes28,Yeah they voted against gun control so that mass murders like what happened in Orlando last night would not happen.. https://t.co/IUsNXNs1XL,0.541666667,0.416666667,2,0.773649989
0,1731,mjk1908,@FoxNews @NancyPelosi California has tough gun laws and high gun crime rate. Taking away legal guns does nothing,0.541666667,0.479166667,2,0.698492337
1,1732,Kristenblue,"Cornyn (R-TX) &amp; NRA want to force authorities to prove in court ""probable cause"" that the gun buyer will commit terrorism. #filibuster",0.541666667,0.458333333,1,0.957139246
0,1733,claysmith48,@_icla_ Btw how is gun controll working in Chicago? haha,0.541666667,0.333333333,2,0.338616757
1,1734,MaryGleason2,@SenateMajLdr @SpeakerRyan first things first gentlemen! It's time to actively and intentionally address gun violence,0.541666667,0.645833333,1,0.56918021
0,1735,Shimmergloom21,The Young Turks Rebuttal: Second Amendment Lies https://t.co/eLWJt7AjFE,0.541666667,0.354166667,0,0.463889835
0,1736,celtic_craig,@FoxNews gun fighitng drone COVERED under second ammendment.,0.541666667,0.4375,0,0.52501349
1,1737,UniteWomenMA,Daughter of Sandy Hook Victim Chides @realDonaldTrump  on Gun Violence https://t.co/SMT3tjy6Vf #gunsense @MomsDemand  @Everytown,0.541666667,0.583333333,2,0.290208303
0,1738,Gunspurs,Orlando Terrorist's Father Cheers at Hillary Clinton Rally; Calls For Gun Control - Breitbart https://t.co/CxQhdv9QCh,0.541666667,0.458333333,1,0.210915306
1,1739,rgomaniz,"@ColeLedford11 Amen. Hey @GOP , Congress and the Oval Office are yours now. We want common sense gun laws. It's your duty to end this.",0.541666667,0.583333333,1,0.783251864
0,1740,JBaker31826004,"U.S. House Passes Repeal of Social Security Administration Gun Grab, Begins Rolling Back Obama Gun Control - https://t.co/1Eqp7lehgt @nraila",0.541666667,0.458333333,0,0.743500578
1,1741,VoteTara,I got 60% on the Gun violence prevention quiz. Can you beat me? Download the Hillary 2016 app and try! https://t.co/oHhlK10z1E,0.541666667,0.395833333,0,0.07766161
0,1742,nyctrojan69,We need gun laws but it's not true to say it had nothing to do with Islamic radicals.It's more then gun violence  https://t.co/5DDkWT2uX5,0.541666667,0.583333333,3,0.897481662
0,1743,dlowe428,Clinton Pushes Semi-Auto Ban as Public Rejects Gun Bans in Record Numbers - https://t.co/Dq5aMfwalD @nraila,0.541666667,0.375,0,0.660962206
1,1744,davidwcovington,The other victims of gun violence. Doctors and nurses. https://t.co/CzhglC9HvY @modrnhealthcr https://t.co/Jo0ZCbkGOn,0.541666667,0.208333333,2,0.515665726
1,1745,shannonmanning,.@ScottPetersSD Watch on #Periscope Untitled https://t.co/iGbQmcK52E BACK ON. Are those signs with the names of the dead from gun violence?,0.541666667,0.416666667,2,0.215701537
0,1746,Henderson1317L,@realDonaldTrump I'm CDN <hashtag> Make America Great Again <\hashtag> focus worldwide on stopping needless deaths. Gun violence. Not good. @khendo86 @kanyewest.,0.541666667,0.5,3,0.039332051
1,1747,whittelw,#BreakingNews Democrats Shut Down House of Representatives Over Gun Control https://t.co/dlIuJnl3jh via @abc11_wtvd,0.541666667,0.479166667,1,0.194379621
0,1748,ojtheawsome5,@CUSFeed This is why you dont remove the second amendment,0.541666667,0.479166667,0,0.456083582
0,1749,Sir_Danforth,"What do criminals do? They break the law, (Stealing, murdering, etc) How will gun control stop them from using them?",0.541666667,0.395833333,2,0.788258497
1,1750,deathrecipe,I love waking up from an unexpected nap to tweet with Lucifer about gun control. 😷,0.541666667,0.354166667,2,0.636990179
1,1751,edutcorp,"Via @NPR: Demanding Action On Gun Control, House Democrats Stage Sit-In  https://t.co/vnttFmB5Ic",0.541666667,0.6875,0,0.850778287
1,1752,mikey2cool2,The Daily 202: Gun control group to attack several vulnerable Republican senators https://t.co/vKFoC2XJ5f,0.541666667,0.270833333,2,0.539920785
1,1753,QVWCmelb,"""If we're not going to get gun control, we're not going to get compulsory voting"" #QandA",0.541666667,0.458333333,0,0.1440367
0,1754,blake_burgess1,Since the shooting all I've heard about is pushing gun control but if 1 person in the club had a concealed carry it could've been different,0.541666667,0.395833333,0,0.520562211
0,1755,connorbavedas,@phonydisco im proposing we end gun control since it's the main factor along with mental illness that propels shootings,0.541666667,0.5,3,0.064552932
0,1756,jdruzicka,@JoshuaThifault Especially when # of guns has tripled in last 20 years while gun violence has fallen by half (approx).,0.541666667,0.354166667,0,0.663846329
0,1757,krobmeh,@NooblerMcnublet I have already seen people jumping on the gun violence speeches. Guess they will have to retract those statements,0.541666667,0.458333333,0,0.008515639
1,1758,IAmOnly1ButIAm1,@sholt87 @gunsrus7 @Dstroyr_U2b Show me 1 major gun violence prevention group or 1 modern politician that's said that. Genuine Question,0.541666667,0.541666667,0,0.440029755
0,1759,gordon_ike,Its not the gun its the finger on the trigger. https://t.co/QmG77yQVE9,0.541666667,0.3125,0,0.890398806
0,1760,RantsByGrant,@Woodburn9003 and it's proven that the places with stricter gun laws actually have more gun violence because only the bad side can get guns,0.541666667,0.541666667,2,0.722618868
1,1761,BobWUWF,The Senate #fillibuster for gun control is live on Facebook.  You can watch it here:https://t.co/RFFzrYZKpc,0.541666667,0.5,0,0.314449312
0,1762,GeorgeWolfe3,Liberal gets owned on Gun Control! https://t.co/Ja5FF0J5WP via @YouTube,0.541666667,0.354166667,0,0.48108153
1,1763,RepVisclosky,"The House has held 30 moments of silence on gun violence, most recently on Monday. It is past time to act. #Enough https://t.co/PYxKDpsw6H",0.541666667,0.729166667,3,0.542154999
0,1764,MikePCorrigan,"This IS NOT a gun control issue. This is the need for greater security, surveillance  and better border control  https://t.co/epls6wr5xQ",0.541666667,0.4375,1,0.100054093
0,1765,Cpnick22,That gun control snapchat story😷,0.541666667,0.270833333,0,0.674678615
1,1766,moiraderoche,What to know about the Pulse nightclub shooting in Orlando https://t.co/ztV70lXIgt via @TIME - surely time to strengthen gun control?,0.541666667,0.520833333,3,0.526295903
0,1767,seanbevilaqua,"@realDonaldTrump if elected president, could you PLEASE help invoke HARSH gun laws within the city of Chicago and state of Illinois?",0.541666667,0.479166667,1,0.133367179
0,1768,421sdChris,@NRA Why not teach gun safety in school if you're worried about kids. If you're truly care about gun safety teach kids at young age.,0.541666667,0.5625,1,0.935682227
1,1769,onetoughmoma,Vote NO on #HB2265. It weakens VA’s public safety laws. Be on the side of law enforcement not the gun lobby #STOPHB2265 @TagGreason,0.541666667,0.604166667,1,0.281576303
0,1770,MarlaHoehn,"Next Monday Senate is going to vote on 4 ""gun control measures"" in order to ""overcome due... https://t.co/cC7VJjiJc7 via @Cory_1077",0.541666667,0.5625,0,0.98554233
0,1771,ConnerKailey,@CNN gun control right?,0.541666667,0.270833333,0,0.706279459
0,1772,wwtcorp,New Rule Uses Social Security Records to Block Second Amendment Rights https://t.co/v53SBZxtgo #gunsamerica @WayneDupreeShow @SheriffClarke,0.541666667,0.458333333,0,0.487052913
0,1773,ThomadroStudios,"Even at Harvard,,,Harvard gun study concludes gun bans don’t reduce the murder rate - Hot Air https://t.co/XVSMz4gMjD",0.541666667,0.4375,2,0.185863249
1,1774,anyalake,@MarketWatch the US could end student debt and curb gun violence - why doesn't it ?,0.541666667,0.354166667,0,0.58966295
1,1775,LauraECochran,I #wear orange for my kids and all the children who have been lost to gun violence https://t.co/PhSmWCroBe,0.541666667,0.8125,3,0.393077981
